event-id,visible,timestamp,location-long,location-lat,algorithm-marked-outlier,behavioural-classification,comments,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
15078057812,true,2003-01-14 12:30:00.000,-79.83800462254642,9.167344484250213,,"inactive","Heliport, bearing 315, 300 meters, end of the street after the room , F,bearing 305, meters 200 or more","radio-transmitter","Leopardus pardalis","Mancha","Mancha","Ocelots on Barro Colorado Island, Panama"
15078057813,true,2003-01-15 01:25:00.000,-79.8382451096235,9.165819021269465,,"active","desd e los cuartos C, bearing 300, 150 meters","radio-transmitter","Leopardus pardalis","Mancha","Mancha","Ocelots on Barro Colorado Island, Panama"
15078057814,true,2003-01-15 02:05:00.000,-79.83656151716926,9.165785668106896,,"active","desde mi balcon hacia la calle, bearing 36, 100 meters","radio-transmitter","Leopardus pardalis","Mancha","Mancha","Ocelots on Barro Colorado Island, Panama"
15078057815,true,2003-01-15 21:27:00.000,-79.8345400711866,9.174489759256243,,"inactive","Mancha sleepy four meters before the end of Fairchild, inside of one howl","radio-transmitter","Leopardus pardalis","Mancha","Mancha","Ocelots on Barro Colorado Island, Panama"
15078057816,true,2003-01-16 04:04:00.000,-79.83782329302029,9.166882902239253,,"active","Heliport, bearing 310, 250 meters","radio-transmitter","Leopardus pardalis","Mancha","Mancha","Ocelots on Barro Colorado Island, Panama"
15078057817,true,2003-01-16 04:25:00.000,-79.83723096189924,9.16637107790704,,"active","Heliport , bearing 310, 200","radio-transmitter","Leopardus pardalis","Mancha","Mancha","Ocelots on Barro Colorado Island, Panama"
15078057820,true,2003-01-17 02:16:00.000,-79.83769759911975,9.16635602945902,,"","tri","radio-transmitter","Leopardus pardalis","Mancha","Mancha","Ocelots on Barro Colorado Island, Panama"
15078057819,true,2003-01-17 03:07:00.000,-79.83703191983477,9.16779982505983,,"","tri","radio-transmitter","Leopardus pardalis","Mancha","Mancha","Ocelots on Barro Colorado Island, Panama"
15078057818,true,2003-01-17 03:30:00.000,-79.83715603608448,9.168084347278153,,"","tri","radio-transmitter","Leopardus pardalis","Mancha","Mancha","Ocelots on Barro Colorado Island, Panama"
15078057821,true,2003-01-17 03:50:00.000,-79.83633534980642,9.167466800819117,,"","tri","radio-transmitter","Leopardus pardalis","Mancha","Mancha","Ocelots on Barro Colorado Island, Panama"
15078057822,true,2003-01-17 04:10:00.000,-79.83622757012995,9.16792220834421,,"","tri","radio-transmitter","Leopardus pardalis","Mancha","Mancha","Ocelots on Barro Colorado Island, Panama"
15078057823,true,2003-01-17 04:20:00.000,-79.8393334086837,9.166251864901431,,"","tri","radio-transmitter","Leopardus pardalis","Mancha","Mancha","Ocelots on Barro Colorado Island, Panama"
15078057824,true,2003-01-23 14:15:00.000,-79.83757443690065,9.16689675178114,,"resting","follow:near lakeshore","radio-transmitter","Leopardus pardalis","Mancha","Mancha","Ocelots on Barro Colorado Island, Panama"
15078057825,true,2003-01-23 14:58:00.000,-79.83757443690065,9.16689675178114,,"moving","follow:walking1","radio-transmitter","Leopardus pardalis","Mancha","Mancha","Ocelots on Barro Colorado Island, Panama"
15078057826,true,2003-01-23 15:31:00.000,-79.83798449033269,9.166735299913244,,"resting","follow","radio-transmitter","Leopardus pardalis","Mancha","Mancha","Ocelots on Barro Colorado Island, Panama"
15078057827,true,2003-01-23 16:40:00.000,-79.83798449033269,9.166735299913244,,"resting","follow:we leave","radio-transmitter","Leopardus pardalis","Mancha","Mancha","Ocelots on Barro Colorado Island, Panama"
15078057828,true,2003-01-24 15:50:00.000,-79.83606709243637,9.171449446828156,,"resting","follow:we start first recording of the day","radio-transmitter","Leopardus pardalis","Mancha","Mancha","Ocelots on Barro Colorado Island, Panama"
15078057829,true,2003-01-24 16:06:00.000,-79.83606709243637,9.171449446828156,,"licking","follow:licking","radio-transmitter","Leopardus pardalis","Mancha","Mancha","Ocelots on Barro Colorado Island, Panama"
15078057830,true,2003-01-24 18:43:00.000,-79.83606709243637,9.171449446828156,,"licking","follow:licking2","radio-transmitter","Leopardus pardalis","Mancha","Mancha","Ocelots on Barro Colorado Island, Panama"
15078057831,true,2003-01-24 22:31:00.000,-79.83606709243637,9.171449446828156,,"resting","follow:we leave","radio-transmitter","Leopardus pardalis","Mancha","Mancha","Ocelots on Barro Colorado Island, Panama"
15078057832,true,2003-01-30 22:58:00.000,-79.83739168997697,9.171062791159564,,"active","follow","radio-transmitter","Leopardus pardalis","Mancha","Mancha","Ocelots on Barro Colorado Island, Panama"
15078057833,true,2003-02-05 21:03:00.000,-79.83765501548504,9.171050073748411,,"inactive","follow:Between fallen trees (gab)","radio-transmitter","Leopardus pardalis","Mancha","Mancha","Ocelots on Barro Colorado Island, Panama"
15078057834,true,2003-02-05 23:21:00.000,-79.83666764778727,9.16879715345301,,"active","follow","radio-transmitter","Leopardus pardalis","Mancha","Mancha","Ocelots on Barro Colorado Island, Panama"
15078057835,true,2003-02-06 01:13:00.000,-79.83816708411172,9.170248271474636,,"active","follow","radio-transmitter","Leopardus pardalis","Mancha","Mancha","Ocelots on Barro Colorado Island, Panama"
15078057836,true,2003-02-06 01:56:00.000,-79.83719316619184,9.168838993485782,,"active","follow","radio-transmitter","Leopardus pardalis","Mancha","Mancha","Ocelots on Barro Colorado Island, Panama"
15078057837,true,2003-02-06 15:44:00.000,-79.83816854857578,9.16979830897256,,"inactive","follow","radio-transmitter","Leopardus pardalis","Mancha","Mancha","Ocelots on Barro Colorado Island, Panama"
15078057838,true,2003-02-11 00:16:00.000,-79.83569576514299,9.1709246763927,,"active","follow","radio-transmitter","Leopardus pardalis","Mancha","Mancha","Ocelots on Barro Colorado Island, Panama"
15078057839,true,2003-02-11 00:43:00.000,-79.83683076597565,9.169373248939612,,"active","follow","radio-transmitter","Leopardus pardalis","Mancha","Mancha","Ocelots on Barro Colorado Island, Panama"
15078057840,true,2003-02-11 01:35:00.000,-79.83851147778634,9.169765771691202,,"active","follow","radio-transmitter","Leopardus pardalis","Mancha","Mancha","Ocelots on Barro Colorado Island, Panama"
15078057841,true,2003-02-11 03:05:00.000,-79.84008332338887,9.171706690445715,,"active","follow","radio-transmitter","Leopardus pardalis","Mancha","Mancha","Ocelots on Barro Colorado Island, Panama"
15078057842,true,2003-02-11 23:03:00.000,-79.83625249318104,9.169461725304668,,"inactives","follow","radio-transmitter","Leopardus pardalis","Mancha","Mancha","Ocelots on Barro Colorado Island, Panama"
15078057843,true,2003-02-12 03:43:00.000,-79.83577196118956,9.16946659877864,,"inactives","follow","radio-transmitter","Leopardus pardalis","Mancha","Mancha","Ocelots on Barro Colorado Island, Panama"
15078057844,true,2003-02-12 03:53:00.000,-79.83558294755828,9.169659595251444,,"active","follow","radio-transmitter","Leopardus pardalis","Mancha","Mancha","Ocelots on Barro Colorado Island, Panama"
15078057845,true,2003-02-12 04:08:00.000,-79.83558294755828,9.169659595251444,,"active","follow","radio-transmitter","Leopardus pardalis","Mancha","Mancha","Ocelots on Barro Colorado Island, Panama"
15078057846,true,2003-02-12 04:17:00.000,-79.83558294755828,9.169659595251444,,"active","follow","radio-transmitter","Leopardus pardalis","Mancha","Mancha","Ocelots on Barro Colorado Island, Panama"
15078057847,true,2003-02-16 00:08:00.000,-79.83666803032091,9.169405912290662,,"active","follow","radio-transmitter","Leopardus pardalis","Mancha","Mancha","Ocelots on Barro Colorado Island, Panama"
15078057848,true,2003-02-16 00:30:00.000,-79.83665974152512,9.168765749691811,,"active","follow","radio-transmitter","Leopardus pardalis","Mancha","Mancha","Ocelots on Barro Colorado Island, Panama"
15078057849,true,2003-02-16 01:43:00.000,-79.83787376618206,9.16927044068059,,"active","follow","radio-transmitter","Leopardus pardalis","Mancha","Mancha","Ocelots on Barro Colorado Island, Panama"
15078057850,true,2003-02-16 01:52:00.000,-79.83893592058384,9.170161760556374,,"active","follow","radio-transmitter","Leopardus pardalis","Mancha","Mancha","Ocelots on Barro Colorado Island, Panama"
15078057851,true,2003-02-16 03:05:00.000,-79.83650387094751,9.170350079611362,,"active","follow","radio-transmitter","Leopardus pardalis","Mancha","Mancha","Ocelots on Barro Colorado Island, Panama"
15078057852,true,2003-02-16 03:11:00.000,-79.83504787949899,9.172348357988877,,"active","follow","radio-transmitter","Leopardus pardalis","Mancha","Mancha","Ocelots on Barro Colorado Island, Panama"
15078057853,true,2003-02-16 03:41:00.000,-79.834253628252,9.172134197430942,,"active","follow","radio-transmitter","Leopardus pardalis","Mancha","Mancha","Ocelots on Barro Colorado Island, Panama"
15078057854,true,2003-02-17 02:38:00.000,-79.83769282106375,9.170591366285201,,"active","follow","radio-transmitter","Leopardus pardalis","Mancha","Mancha","Ocelots on Barro Colorado Island, Panama"
15078057855,true,2003-02-17 03:00:00.000,-79.83775053772244,9.172011172754445,,"active","follow","radio-transmitter","Leopardus pardalis","Mancha","Mancha","Ocelots on Barro Colorado Island, Panama"
15078057856,true,2003-02-17 05:21:00.000,-79.8381484817011,9.167882628362397,,"active","tri","radio-transmitter","Leopardus pardalis","Mancha","Mancha","Ocelots on Barro Colorado Island, Panama"
15078057857,true,2003-02-17 07:21:00.000,-79.83417611452239,9.17201521632667,,"active","tri","radio-transmitter","Leopardus pardalis","Mancha","Mancha","Ocelots on Barro Colorado Island, Panama"
15078057858,true,2003-02-17 07:31:00.000,-79.83566920278703,9.171395355953718,,"active","tri","radio-transmitter","Leopardus pardalis","Mancha","Mancha","Ocelots on Barro Colorado Island, Panama"
15078057859,true,2003-02-17 07:35:00.000,-79.83508676895607,9.17155869049289,,"active","tri","radio-transmitter","Leopardus pardalis","Mancha","Mancha","Ocelots on Barro Colorado Island, Panama"
15078057860,true,2003-02-18 03:07:00.000,-79.8407997027709,9.16897011798884,,"active","follow","radio-transmitter","Leopardus pardalis","Mancha","Mancha","Ocelots on Barro Colorado Island, Panama"
15078057861,true,2003-02-20 21:20:00.000,-79.83656134669606,9.167067115115387,,"inactive","follow","radio-transmitter","Leopardus pardalis","Mancha","Mancha","Ocelots on Barro Colorado Island, Panama"
15078057862,true,2003-02-21 02:06:00.000,-79.83772800683191,9.170853357372128,,"active","follow","radio-transmitter","Leopardus pardalis","Mancha","Mancha","Ocelots on Barro Colorado Island, Panama"
15078057863,true,2003-02-26 22:02:00.000,-79.8391732526998,9.16627531425301,,"active","follow","radio-transmitter","Leopardus pardalis","Mancha","Mancha","Ocelots on Barro Colorado Island, Panama"
15078057864,true,2003-02-26 22:07:00.000,-79.83908389055716,9.16579757004069,,"active","follow","radio-transmitter","Leopardus pardalis","Mancha","Mancha","Ocelots on Barro Colorado Island, Panama"
15078057865,true,2003-02-26 22:15:00.000,-79.83936565959638,9.165036983811936,,"active","follow","radio-transmitter","Leopardus pardalis","Mancha","Mancha","Ocelots on Barro Colorado Island, Panama"
15078057866,true,2003-02-26 22:40:00.000,-79.83881819750535,9.16561595259927,,"active","follow","radio-transmitter","Leopardus pardalis","Mancha","Mancha","Ocelots on Barro Colorado Island, Panama"
15078057867,true,2003-05-03 19:40:00.000,-79.83495786462841,9.173716867148617,,"active","rastros indirectos","radio-transmitter","Leopardus pardalis","Mancha","Mancha","Ocelots on Barro Colorado Island, Panama"
15078057868,true,2003-05-14 13:00:00.000,-79.84004067696176,9.165392901522713,,"","recaptura","radio-transmitter","Leopardus pardalis","Mancha","Mancha","Ocelots on Barro Colorado Island, Panama"
15078057869,true,2003-05-15 16:45:00.000,-79.8424459534021,9.167558209748023,,"inactive","","radio-transmitter","Leopardus pardalis","Mancha","Mancha","Ocelots on Barro Colorado Island, Panama"
15078057870,true,2003-05-17 03:31:00.000,-79.83721049064461,9.170225844821552,,"active","","radio-transmitter","Leopardus pardalis","Mancha","Mancha","Ocelots on Barro Colorado Island, Panama"
15078057871,true,2003-05-17 20:31:00.000,-79.83582121014118,9.173117402541685,,"active","","radio-transmitter","Leopardus pardalis","Mancha","Mancha","Ocelots on Barro Colorado Island, Panama"
15078057872,true,2003-05-18 02:26:00.000,-79.8357381018855,9.168100583503271,,"active","","radio-transmitter","Leopardus pardalis","Mancha","Mancha","Ocelots on Barro Colorado Island, Panama"
15078057873,true,2003-05-22 21:23:00.000,-79.8361301203616,9.169898728929184,,"inactive","","radio-transmitter","Leopardus pardalis","Mancha","Mancha","Ocelots on Barro Colorado Island, Panama"
15078057874,true,2003-05-23 03:46:00.000,-79.83667848451263,9.17024728290878,,"active","","radio-transmitter","Leopardus pardalis","Mancha","Mancha","Ocelots on Barro Colorado Island, Panama"
15078057875,true,2003-05-23 04:27:00.000,-79.83636671418644,9.167672352899737,,"active","","radio-transmitter","Leopardus pardalis","Mancha","Mancha","Ocelots on Barro Colorado Island, Panama"
15078057876,true,2003-05-23 04:47:00.000,-79.83655801105509,9.16702948656272,,"active","intento atrapar a un NQ","radio-transmitter","Leopardus pardalis","Mancha","Mancha","Ocelots on Barro Colorado Island, Panama"
15078057877,true,2003-05-23 05:19:00.000,-79.83652186791699,9.166949884562165,,"active","","radio-transmitter","Leopardus pardalis","Mancha","Mancha","Ocelots on Barro Colorado Island, Panama"
15078057878,true,2003-05-29 22:21:00.000,-79.84137854342329,9.165733218029583,,"active","","radio-transmitter","Leopardus pardalis","Mancha","Mancha","Ocelots on Barro Colorado Island, Panama"
15078057879,true,2003-05-30 02:37:00.000,-79.83772891124266,9.168283411233263,,"inactive","","radio-transmitter","Leopardus pardalis","Mancha","Mancha","Ocelots on Barro Colorado Island, Panama"
15078057880,true,2003-05-30 03:24:00.000,-79.8364319653929,9.168621960630118,,"active","","radio-transmitter","Leopardus pardalis","Mancha","Mancha","Ocelots on Barro Colorado Island, Panama"
15078057881,true,2003-05-31 20:45:00.000,-79.83384015884674,9.17225249920159,,"active","","radio-transmitter","Leopardus pardalis","Mancha","Mancha","Ocelots on Barro Colorado Island, Panama"
15078057882,true,2003-05-31 21:06:00.000,-79.83390850362747,9.172893668740862,,"active","","radio-transmitter","Leopardus pardalis","Mancha","Mancha","Ocelots on Barro Colorado Island, Panama"
15078057883,true,2003-05-31 21:20:00.000,-79.83470303170508,9.17316281096315,,"active","","radio-transmitter","Leopardus pardalis","Mancha","Mancha","Ocelots on Barro Colorado Island, Panama"
15078057884,true,2003-05-31 21:35:00.000,-79.83493551590158,9.173593361738181,,"active","","radio-transmitter","Leopardus pardalis","Mancha","Mancha","Ocelots on Barro Colorado Island, Panama"
15078057885,true,2003-05-31 22:21:00.000,-79.83398015564963,9.172550547230902,,"inactive","","radio-transmitter","Leopardus pardalis","Mancha","Mancha","Ocelots on Barro Colorado Island, Panama"
15078057886,true,2003-06-01 09:28:00.000,-79.83731671301527,9.169438201460682,,"inactive","","radio-transmitter","Leopardus pardalis","Mancha","Mancha","Ocelots on Barro Colorado Island, Panama"
15078057887,true,2003-06-01 22:45:00.000,-79.83498961356067,9.173581418847059,,"inactive","","radio-transmitter","Leopardus pardalis","Mancha","Mancha","Ocelots on Barro Colorado Island, Panama"
15078057888,true,2003-06-01 23:39:00.000,-79.83577289894558,9.173141029342913,,"active","","radio-transmitter","Leopardus pardalis","Mancha","Mancha","Ocelots on Barro Colorado Island, Panama"
15078057889,true,2003-06-02 03:58:00.000,-79.83515158401984,9.171608996120282,,"active","","radio-transmitter","Leopardus pardalis","Mancha","Mancha","Ocelots on Barro Colorado Island, Panama"
15078057890,true,2003-06-02 04:46:00.000,-79.83595902268057,9.170486227686727,,"inactive","","radio-transmitter","Leopardus pardalis","Mancha","Mancha","Ocelots on Barro Colorado Island, Panama"
15078057891,true,2003-06-02 22:49:00.000,-79.83806975455579,9.171715235090819,,"active","","radio-transmitter","Leopardus pardalis","Mancha","Mancha","Ocelots on Barro Colorado Island, Panama"
15078057892,true,2003-06-03 23:03:00.000,-79.83597415681001,9.167770469387623,,"inactive","","radio-transmitter","Leopardus pardalis","Mancha","Mancha","Ocelots on Barro Colorado Island, Panama"
15078057893,true,2003-06-05 03:39:00.000,-79.83586362600026,9.167897164158346,,"active","","radio-transmitter","Leopardus pardalis","Mancha","Mancha","Ocelots on Barro Colorado Island, Panama"
15078057894,true,2003-06-05 22:41:00.000,-79.83591053282385,9.167578287154985,,"inactive","","radio-transmitter","Leopardus pardalis","Mancha","Mancha","Ocelots on Barro Colorado Island, Panama"
15078057895,true,2003-06-06 14:20:00.000,-79.83747153186742,9.16719718285997,,"inactive","","radio-transmitter","Leopardus pardalis","Mancha","Mancha","Ocelots on Barro Colorado Island, Panama"
15078057896,true,2003-06-07 02:26:00.000,-79.83613225148217,9.167318660129299,,"inactive","","radio-transmitter","Leopardus pardalis","Mancha","Mancha","Ocelots on Barro Colorado Island, Panama"
15078057897,true,2003-06-07 03:30:00.000,-79.83707613139087,9.169397820568753,,"active","","radio-transmitter","Leopardus pardalis","Mancha","Mancha","Ocelots on Barro Colorado Island, Panama"
15078057898,true,2003-06-13 16:52:00.000,-79.83996604569492,9.169036712092874,,"inactive","","radio-transmitter","Leopardus pardalis","Mancha","Mancha","Ocelots on Barro Colorado Island, Panama"
15078057899,true,2003-06-14 12:15:00.000,-79.84053233558377,9.171684529269902,,"inactive","","radio-transmitter","Leopardus pardalis","Mancha","Mancha","Ocelots on Barro Colorado Island, Panama"
15078057900,true,2003-06-15 21:08:00.000,-79.83668292088616,9.172432295459542,,"inactive","","radio-transmitter","Leopardus pardalis","Mancha","Mancha","Ocelots on Barro Colorado Island, Panama"
15078057901,true,2003-06-16 01:25:00.000,-79.83608223655874,9.170377568884689,,"active","","radio-transmitter","Leopardus pardalis","Mancha","Mancha","Ocelots on Barro Colorado Island, Panama"
15078057902,true,2003-06-16 20:58:00.000,-79.83616330057659,9.168570185415593,,"active","tratando de cazar algo","radio-transmitter","Leopardus pardalis","Mancha","Mancha","Ocelots on Barro Colorado Island, Panama"
15078057903,true,2003-06-17 02:18:00.000,-79.83635033409527,9.166834218579744,,"active","","radio-transmitter","Leopardus pardalis","Mancha","Mancha","Ocelots on Barro Colorado Island, Panama"
15078057904,true,2003-06-19 04:26:00.000,-79.83636010696883,9.166851340810169,,"inactive","","radio-transmitter","Leopardus pardalis","Mancha","Mancha","Ocelots on Barro Colorado Island, Panama"
15078057905,true,2003-06-19 17:56:00.000,-79.83647886332041,9.1674120113732,,"inactive","","radio-transmitter","Leopardus pardalis","Mancha","Mancha","Ocelots on Barro Colorado Island, Panama"
15078057906,true,2003-06-19 23:10:00.000,-79.83737250594316,9.166921060724812,,"active","","radio-transmitter","Leopardus pardalis","Mancha","Mancha","Ocelots on Barro Colorado Island, Panama"
15078057907,true,2003-06-25 23:00:00.000,-79.83707116418424,9.166256535125568,,"active","","radio-transmitter","Leopardus pardalis","Mancha","Mancha","Ocelots on Barro Colorado Island, Panama"
15078057908,true,2003-06-25 23:15:00.000,-79.83775231526529,9.16646128203112,,"active","","radio-transmitter","Leopardus pardalis","Mancha","Mancha","Ocelots on Barro Colorado Island, Panama"
15078057909,true,2003-06-26 22:59:00.000,-79.83820052024328,9.167748058557521,,"active","","radio-transmitter","Leopardus pardalis","Mancha","Mancha","Ocelots on Barro Colorado Island, Panama"
15078057910,true,2003-06-27 02:58:00.000,-79.83391169524376,9.17369938670366,,"active","cominado por el sendero","radio-transmitter","Leopardus pardalis","Mancha","Mancha","Ocelots on Barro Colorado Island, Panama"
15078057911,true,2003-06-27 19:35:00.000,-79.83859260569736,9.165584302158422,,"inactive","","radio-transmitter","Leopardus pardalis","Mancha","Mancha","Ocelots on Barro Colorado Island, Panama"
15078057912,true,2003-06-29 11:02:00.000,-79.83818295755289,9.1659573566025,,"active","","radio-transmitter","Leopardus pardalis","Mancha","Mancha","Ocelots on Barro Colorado Island, Panama"
15078057913,true,2003-07-01 23:30:00.000,-79.83884404441872,9.164971739368411,,"active","","radio-transmitter","Leopardus pardalis","Mancha","Mancha","Ocelots on Barro Colorado Island, Panama"
15078057915,true,2003-07-02 16:00:00.000,-79.83663135947018,9.165856968724134,,"inactive","","radio-transmitter","Leopardus pardalis","Mancha","Mancha","Ocelots on Barro Colorado Island, Panama"
15078057914,true,2003-07-02 22:54:00.000,-79.83614642234079,9.167466283320135,,"active","","radio-transmitter","Leopardus pardalis","Mancha","Mancha","Ocelots on Barro Colorado Island, Panama"
15078057916,true,2003-07-04 13:52:00.000,-79.83730248855574,9.168831839527062,,"active","","radio-transmitter","Leopardus pardalis","Mancha","Mancha","Ocelots on Barro Colorado Island, Panama"
15078057917,true,2003-07-05 22:39:00.000,-79.83777756292541,9.169664576168941,,"inactive","","radio-transmitter","Leopardus pardalis","Mancha","Mancha","Ocelots on Barro Colorado Island, Panama"
15078057918,true,2003-07-05 23:30:00.000,-79.83869962712255,9.168243305401061,,"active","","radio-transmitter","Leopardus pardalis","Mancha","Mancha","Ocelots on Barro Colorado Island, Panama"
15078057919,true,2003-07-05 23:45:00.000,-79.83933184286238,9.168189541257147,,"active","","radio-transmitter","Leopardus pardalis","Mancha","Mancha","Ocelots on Barro Colorado Island, Panama"
15078057920,true,2003-07-06 00:00:00.000,-79.8393532816144,9.167865517762909,,"inactive","","radio-transmitter","Leopardus pardalis","Mancha","Mancha","Ocelots on Barro Colorado Island, Panama"
15078057921,true,2003-07-06 00:15:00.000,-79.83958300322041,9.167775013542576,,"inactive","","radio-transmitter","Leopardus pardalis","Mancha","Mancha","Ocelots on Barro Colorado Island, Panama"
15078057922,true,2003-07-06 00:30:00.000,-79.84029280644887,9.167397404130746,,"inactive","","radio-transmitter","Leopardus pardalis","Mancha","Mancha","Ocelots on Barro Colorado Island, Panama"
15078057923,true,2003-07-06 00:45:00.000,-79.8401144104744,9.167376576275581,,"inactive","","radio-transmitter","Leopardus pardalis","Mancha","Mancha","Ocelots on Barro Colorado Island, Panama"
15078057924,true,2003-07-06 01:00:00.000,-79.84015490131209,9.167462793172566,,"inactive","","radio-transmitter","Leopardus pardalis","Mancha","Mancha","Ocelots on Barro Colorado Island, Panama"
15078057925,true,2003-07-06 01:15:00.000,-79.84087491246096,9.167080151254273,,"inactive","","radio-transmitter","Leopardus pardalis","Mancha","Mancha","Ocelots on Barro Colorado Island, Panama"
15078057926,true,2003-07-06 01:45:00.000,-79.83934430733477,9.167490666805445,,"inactive","","radio-transmitter","Leopardus pardalis","Mancha","Mancha","Ocelots on Barro Colorado Island, Panama"
15078057927,true,2003-07-06 02:00:00.000,-79.83931381208605,9.167465158799628,,"active","","radio-transmitter","Leopardus pardalis","Mancha","Mancha","Ocelots on Barro Colorado Island, Panama"
15078057928,true,2003-07-06 02:15:00.000,-79.83942141058091,9.167288266110559,,"active","","radio-transmitter","Leopardus pardalis","Mancha","Mancha","Ocelots on Barro Colorado Island, Panama"
15078057929,true,2003-07-06 02:30:00.000,-79.83956497184866,9.167050631020912,,"active","","radio-transmitter","Leopardus pardalis","Mancha","Mancha","Ocelots on Barro Colorado Island, Panama"
15078057930,true,2003-07-06 02:45:00.000,-79.83943079643284,9.167536519838835,,"active","","radio-transmitter","Leopardus pardalis","Mancha","Mancha","Ocelots on Barro Colorado Island, Panama"
15078057931,true,2003-07-06 03:00:00.000,-79.8399863115774,9.167588941486056,,"inactive","","radio-transmitter","Leopardus pardalis","Mancha","Mancha","Ocelots on Barro Colorado Island, Panama"
15078057932,true,2003-07-06 03:30:00.000,-79.84226109368126,9.167201152306088,,"inactive","","radio-transmitter","Leopardus pardalis","Mancha","Mancha","Ocelots on Barro Colorado Island, Panama"
15078057933,true,2003-07-06 03:45:00.000,-79.84086896110333,9.167343547749178,,"inactive","","radio-transmitter","Leopardus pardalis","Mancha","Mancha","Ocelots on Barro Colorado Island, Panama"
15078057934,true,2003-07-06 04:00:00.000,-79.8409454714714,9.167323537172148,,"inactive","","radio-transmitter","Leopardus pardalis","Mancha","Mancha","Ocelots on Barro Colorado Island, Panama"
15078057935,true,2003-07-06 04:15:00.000,-79.84114915185381,9.16740521298189,,"inactive","","radio-transmitter","Leopardus pardalis","Mancha","Mancha","Ocelots on Barro Colorado Island, Panama"
15078057936,true,2003-07-06 04:30:00.000,-79.84067426533169,9.167662042645015,,"active","","radio-transmitter","Leopardus pardalis","Mancha","Mancha","Ocelots on Barro Colorado Island, Panama"
15078057937,true,2003-07-06 04:45:00.000,-79.84134294306698,9.167365322307887,,"inactive","","radio-transmitter","Leopardus pardalis","Mancha","Mancha","Ocelots on Barro Colorado Island, Panama"
15078057938,true,2003-07-06 05:00:00.000,-79.84233263900337,9.16714061394886,,"inactive","","radio-transmitter","Leopardus pardalis","Mancha","Mancha","Ocelots on Barro Colorado Island, Panama"
15078057939,true,2003-07-07 05:26:00.000,-79.83897502735064,9.16546779311853,,"active","","radio-transmitter","Leopardus pardalis","Mancha","Mancha","Ocelots on Barro Colorado Island, Panama"
15078057940,true,2003-07-09 14:29:00.000,-79.84046199642263,9.166049309689557,,"inactive","resting in area composed mostly of palms","radio-transmitter","Leopardus pardalis","Mancha","Mancha","Ocelots on Barro Colorado Island, Panama"
15078057941,true,2003-07-23 17:43:00.000,-79.83976392516784,9.167382595861964,,"inactive","","radio-transmitter","Leopardus pardalis","Mancha","Mancha","Ocelots on Barro Colorado Island, Panama"
15078057942,true,2003-07-24 19:25:00.000,-79.8398517211932,9.172374930162347,,"inactive","","radio-transmitter","Leopardus pardalis","Mancha","Mancha","Ocelots on Barro Colorado Island, Panama"
15078057943,true,2003-07-26 21:38:00.000,-79.83990825530638,9.168476870571919,,"inactive","","radio-transmitter","Leopardus pardalis","Mancha","Mancha","Ocelots on Barro Colorado Island, Panama"
15078057944,true,2003-07-27 13:28:00.000,-79.84163819777535,9.16732810762545,,"active","","radio-transmitter","Leopardus pardalis","Mancha","Mancha","Ocelots on Barro Colorado Island, Panama"
15078057945,true,2003-07-30 15:25:00.000,-79.83911784561889,9.170441042335964,,"inactive","","radio-transmitter","Leopardus pardalis","Mancha","Mancha","Ocelots on Barro Colorado Island, Panama"
15078057946,true,2003-07-31 14:15:00.000,-79.83912304798531,9.168841215275188,,"inactive","","radio-transmitter","Leopardus pardalis","Mancha","Mancha","Ocelots on Barro Colorado Island, Panama"
15078057947,true,2003-08-02 14:38:00.000,-79.84138011865275,9.167968503086907,,"active","","radio-transmitter","Leopardus pardalis","Mancha","Mancha","Ocelots on Barro Colorado Island, Panama"
15078057948,true,2003-08-03 14:05:00.000,-79.84003410776899,9.172232730392587,,"inactive","","radio-transmitter","Leopardus pardalis","Mancha","Mancha","Ocelots on Barro Colorado Island, Panama"
15078057949,true,2003-08-04 15:02:00.000,-79.83993115589536,9.169103245270119,,"inactive","","radio-transmitter","Leopardus pardalis","Mancha","Mancha","Ocelots on Barro Colorado Island, Panama"
15078057950,true,2003-08-05 22:25:00.000,-79.83908496949458,9.16818106249812,,"inactive","lejos","radio-transmitter","Leopardus pardalis","Mancha","Mancha","Ocelots on Barro Colorado Island, Panama"
15078057951,true,2003-08-06 22:30:00.000,-79.8361110473045,9.171756951153796,,"inactive","","radio-transmitter","Leopardus pardalis","Mancha","Mancha","Ocelots on Barro Colorado Island, Panama"
15078057952,true,2003-08-08 01:53:00.000,-79.84169307651288,9.164549623459907,,"active","","radio-transmitter","Leopardus pardalis","Mancha","Mancha","Ocelots on Barro Colorado Island, Panama"
15078057953,true,2003-08-08 15:38:00.000,-79.83987652793232,9.17011875222851,,"inactive","lejos","radio-transmitter","Leopardus pardalis","Mancha","Mancha","Ocelots on Barro Colorado Island, Panama"
15078057954,true,2003-08-10 16:42:00.000,-79.84055763189559,9.169584339809399,,"inactive","very close to lake","radio-transmitter","Leopardus pardalis","Mancha","Mancha","Ocelots on Barro Colorado Island, Panama"
15078057955,true,2003-08-11 18:00:00.000,-79.84349638308598,9.166536753502681,,"inactive","","radio-transmitter","Leopardus pardalis","Mancha","Mancha","Ocelots on Barro Colorado Island, Panama"
